sleeper_id,sleeper_name,yahoo_id,yahoo_name,espn_id,espn_name,cbs_id,cbs_name,hashtag_id,hashtag_name,fantrax_id,fantrax_name,nba_id
2365,D.J. Stewart,,,,,,,,,'05wvy,D.J. Stewart,
2364,D.J. Carton,,,,,,,,,'05wvx,D.J. Carton,
2362,Jamorko Pickett,,,4278566,Jamorko Pickett,,,,,'05wvv,Jamorko Pickett,
2361,Derrick Alston,,,,,,,,,'05wvw,Derrick Alston,
2360,Dru Smith,6652,Dru Smith,4066993,Dru Smith,2268047,Dru Smith,35173,Dru Smith,'05wqo,Dru Smith,1630696
2359,Javonte Smart,,,,,,,,,'05wqq,Javonte Smart,
2358,Micah Potter,6655,Micah Potter,4066399,Micah Potter,2268351,Micah Potter,36073,Micah Potter,'05wqp,Micah Potter,1630695
2357,Mitch Ballock,,,,,,,,,'05wql,Mitch Ballock,
2356,RJ Nembhard,,,4277916,RJ Nembhard Jr.,,,,,'05wqk,RJ Nembhard,
2355,Moses Wright,,,4277871,Moses Wright,,,,,'05wqi,Moses Wright,
2354,Kevin Pangos,,,2583962,Kevin Pangos,,,,,'05wn0,Kevin Pangos,
2353,Malcolm Hill,,,,,,,,,'05wmn,Malcolm Hill,
2352,Ethan Thompson,6637,Ethan Thompson,,,,,,,'05wkc,Ethan Thompson,1630679
2351,Hassani Gravett,,,4066221,Hassani Gravett,,,,,'057ow,Hassani Gravett,
2350,Jeff Dowtin Jr.,6636,Jeff Dowtin Jr.,4066786,Jeff Dowtin Jr.,2268416,Jeff Dowtin,120095,Jeff Dowtin Jr.,'05wkd,Jeff Dowtin,1630288
2349,JaQuori McLaughlin,,,4066496,JaQuori McLaughlin,,,,,'05wc6,JaQuori McLaughlin,
2348,Marcus Garrett,,,4277892,Marcus Garrett,,,,,'05wah,Marcus Garrett,
2347,Daishen Nix,6626,Daishen Nix,4432176,Daishen Nix,26602409,Daishen Nix,,,'05vyx,Daishen Nix,
2346,DeJon Jarreau,,,4066796,DeJon Jarreau,,,,,'05uxx,DeJon Jarreau,
2345,Jaime Echenique,,,4396682,Jaime Echenique,,,,,'05uxy,Jaime Echenique,
2344,Feron Hunt,,,4396638,Feron Hunt,,,,,'05ux6,Feron Hunt,
2343,Carlik Jones,6639,Carlik Jones,4067735,Carlik Jones,,,,,'05ux5,Carlik Jones,
2342,EJ Onu,,,,,,,,,'05ux2,EJ Onu,
2340,M.J. Walker,,,4277854,MJ Walker,,,,,'05uwr,M.J. Walker,
2339,A.J. Lawson,6603,A.J. Lawson,4067017,A.J. Lawson,3041113,AJ Lawson,35171,A.J. Lawson,'05uwa,A.J. Lawson,1630639
2338,Aamir Simms,,,,,,,,,'05uw9,Aamir Simms,
2337,MaCio Teague,,,,,,,,,'05uux,MaCio Teague,
2336,Eugene Omoruyi,6620,Eugene Omoruyi,4066410,Eugene Omoruyi,2268445,Eugene Omoruyi,,,'05uuo,Eugene Omoruyi,
2335,Jay Huff,6617,Jay Huff,4065731,Jay Huff,2268640,Jay Huff,35209,Jay Huff,'05uup,Jay Huff,1630643
2333,Chaundee Brown,,,4278045,Chaundee Brown Jr.,,,,,'05uut,Chaundee Brown,
2332,Yves Pons,,,4278116,Yves Pons,,,,,'05uum,Yves Pons,
2331,Daulton Hommes,,,,,,,,,'059q3,Daulton Hommes,
2330,Aaron Henry,,,4397209,Aaron Henry,,,,,'05uuf,Aaron Henry,
2329,Sam Hauser,6619,Sam Hauser,4065804,Sam Hauser,2268221,Sam Hauser,36104,Sam Hauser,'05uug,Sam Hauser,1630573
2328,Matt Hurt,,,,,,,,,,,
2327,Arnoldas Kulboka,,,4230551,Arnoldas Kulboka,,,,,'04qsv,Arnoldas Kulboka,
2326,Chris Smith,,,,,,,,,'05uuk,Chris Smith,
2324,Justin Champagnie,6632,Justin Champagnie,4432907,Justin Champagnie,3142275,Justin Champagnie,31159,Justin Champagnie,'05uud,Justin Champagnie,1630551
2323,McKinley Wright,,,,,,,,,'05uuw,McKinley Wright,
2321,Terry Taylor,6609,Terry Taylor,4279815,Terry Taylor,2892021,Terry Taylor,35204,Terry Taylor,'05uuj,Terry Taylor,
2319,Ish Wainright,6633,Ish Wainright,3059307,Ish Wainright,,,31158,Ish Wainright,,,
2318,Keifer Sykes,,,2596247,Keifer Sykes,,,,,'03wqx,Keifer Sykes,
2315,Joël Ayayi,,,4280150,Joel Ayayi,,,,,'05uur,Joel Ayayi,
2312,Isaiah Todd,6573,Isaiah Todd,4715198,Isaiah Todd,,,,,'05uj5,Isaiah Todd,
2311,Georgios Kalaitzakis,,,4683022,Georgios Kalaitzakis,,,,,'05ujy,Georgios Kalaitzakis,
2310,Juhann Begarin,,,4871146,Juhann Begarin,,,,,'05ujj,Juhann Begarin,
2307,Usman Garuba,6565,Usman Garuba,4871143,Usman Garuba,26614215,Usman Garuba,31052,Usman Garuba,'05uix,Usman Garuba,
2302,Neemias Queta,6581,Neemias Queta,4397424,Neemias Queta,3041812,Neemias Queta,31068,Neemias Queta,'05ujd,Neemias Queta,1629674
2300,Greg Brown,,,4432161,Greg Brown III,,,,,'05ujh,Greg Brown,
2296,Sandro Mamukelashvili,6596,Sandro Mamukelashvili,4278580,Sandro Mamukelashvili,2893115,Sandro Mamukelashvili,31083,Sandro Mamukelashvili,'05ujs,Sandro Mamukelashvili,1630572
2295,Jared Butler,6582,Jared Butler,4395695,Jared Butler,3041553,Jared Butler,31069,Jared Butler,'05uje,Jared Butler,1630215
2294,Jason Preston,6575,Jason Preston,4397916,Jason Preston,3041583,Jason Preston,,,'05uj7,Jason Preston,
2292,Brandon Boston,6593,Brandon Boston,4432162,Brandon Boston,3177788,Brandon Boston Jr.,,,'05ujp,Brandon Boston,1630527
2291,David Johnson,,,4592204,David Johnson,,,,,'05ujl,David Johnson,
2283,Sharife Cooper,,,4432173,Sharife Cooper,,,,,'05ujm,Sharife Cooper,
2279,Marcus Zegarowski,,,4397036,Marcus Zegarowski,,,,,'05ujn,Marcus Zegarowski,
2274,Scottie Lewis,6598,Scottie Lewis,4432812,Scottie Lewis,,,,,'05uju,Scottie Lewis,
2270,Isaiah Livers,6584,Isaiah Livers,4277957,Isaiah Livers,2892688,Isaiah Livers,31071,Isaiah Livers,'05ujg,Isaiah Livers,
2269,Balsa Koprivica,,,4432829,Balsa Koprivica,,,,,'05ujv,Balsa Koprivica,
2268,Luka Garza,6594,Luka Garza,4277951,Luka Garza,2892502,Luka Garza,31081,Luka Garza,'05ujq,Luka Garza,1630568
2256,Miles McBride,6578,Miles McBride,4431823,Miles McBride,3141929,Miles McBride,31065,Miles McBride,'05uja,Miles McBride,1630540
2254,Cameron Oliver,,,3928275,Cameron Oliver,,,,,'04fj9,Cameron Oliver,
2253,Elijah Bryant,,,,,,,,,'05s01,Elijah Bryant,
2252,Luca Vildoza,,,,,,,,,'05rzi,Luca Vildoza,
2251,Didi Louzada,,,4423885,Didi Louzada,,,,,'051pf,Didi Louzada,
2250,Gabriel Deck,,,3929321,Gabriel Deck,,,,,'05rk9,Gabriel Deck,
2249,Armoni Brooks,6285,Armoni Brooks,4066450,Armoni Brooks,,,,,'058n6,Armoni Brooks,
2248,Trey Mourning,,,,,,,,,'05r1s,Trey Mourning,
2247,Bryce Brown,,,,,,,,,'059g4,Bryce Brown,
2246,Kaiser Gates,,,,,,,,,'04xdt,Kaiser Gates,
2245,Shaq Buchanan,,,,,,,,,'05r0f,Shaq Buchanan,
2244,Christian Vital,,,,,,,,,'05r0e,Christian Vital,
2243,Tre Scott,,,,,,,,,'05r0c,Tre Scott,
2242,Bennie Boatwright,,,,,,,,,'059y5,Bennie Boatwright,
2241,Ahmad Caver,,,,,,,,,'05qzv,Ahmad Caver,
2239,Jon Teske,,,4066378,Jon Teske,,,,,'05qzo,Jon Teske,
2238,Devin Cannady,,,3906977,Devin Cannady,,,,,'059vy,Devin Cannady,
2237,Kaleb Wesson,,,,,,,,,'05qzn,Kaleb Wesson,
2236,Keandre Cook,,,,,,,,,'05qzl,Keandre Cook,
2235,Josh Hall,,,4433157,Josh Hall,,,,,'05qzm,Josh Hall,
2234,Marlon Taylor,,,,,,,,,'05qzj,Marlon Taylor,
2233,Naji Marshall,6499,Naji Marshall,4278594,Naji Marshall,2893502,Naji Marshall,27850,Naji Marshall,'05qzh,Naji Marshall,1630230
2232,Caleb Homesley,,,,,,,,,'05qzk,Caleb Homesley,
2231,Yoeli Childs,,,,,,,,,'05qzi,Yoeli Childs,
2230,Jordan Ford,,,,,,,,,'05qzf,Jordan Ford,
2229,Malik Fitts,,,,,,,,,'05qzg,Malik Fitts,
2228,Tres Tinkle,,,,,,,,,'05qze,Tres Tinkle,
2227,Kevon Harris,6767,Kevon Harris,,,,Kevon Harris,27725,Kevon Harris,'05qzd,Kevon Harris,
2226,Freddie Gillespie,,,4277886,Freddie Gillespie,,,,,'05qzc,Freddie Gillespie,
2225,Devonte Patterson,,,,,,,,,'05qzb,Devonte Patterson,
2224,EJ Montgomery,,,,,,,,,'05qz8,EJ Montgomery,
2223,Lamine Diane,,,,,,,,,'05qz6,Lamine Diane,
2222,Ade Murkey,,,,,,,,,'05qz5,Ade Murkey,
2221,Dakota Mathias,,,3136991,Dakota Mathias,,,,,'055c5,Dakota Mathias,
2219,Tony Carr,,,,,,,,,'04qsr,Tony Carr,
2218,Will Magnay,,,4278783,Will Magnay,,,,,'05qz2,Will Magnay,
2217,Jake Toolson,,,,,,,,,'05qz0,Jake Toolson,
2216,Nate Sestina,,,,,,,,,'05qyy,Nate Sestina,
2215,Jordan Bowden,,,,,,,,,'05qyz,Jordan Bowden,
2214,Nate Hinton,,,4396629,Nate Hinton,,,,,'05qyw,Nate Hinton,
2213,Brodric Thomas,,,4407254,Brodric Thomas,,,,,'05qyv,Brodric Thomas,
2212,Deividas Sirvydis,,,4423883,Deividas Sirvydis,,,,,'051ph,Deividas Sirvydis,
2211,Kahlil Whitney,,,,,,,,,'05qyt,Kahlil Whitney,
2210,Javin DeLaurier,,,4065650,Javin DeLaurier,,,,,'05qys,Javin DeLaurier,
2209,Nate Darling,,,4067069,Nate Darling,,,,,'05qyr,Nate Darling,
2208,Charles Matthews,,,,,,,,,'05qyo,Charles Matthews,
2207,Jahlil Tripp,,,,,,,,,'05qye,Jahlil Tripp,
2206,Amida Brimah,,,3074748,Amida Brimah,,,,,'04lbx,Amida Brimah,
2205,Karim Mané,,,4432528,Karim Mane,,,,,'05qy9,Karim Mane,
2204,Keljin Blevins,,,3152335,Keljin Blevins,,,,,'059q8,Keljin Blevins,
2203,Mason Jones,6453,Mason Jones,4395704,Mason Jones,,,,,'05qy1,Mason Jones,1630222
2202,Paul Eboua,,,,,,,,,'05qxu,Paul Eboua,
2201,Breein Tyree,,,,,,,,,'05qxt,Breein Tyree,
2200,Killian Tillie,6460,Killian Tillie,4066651,Killian Tillie,,,,,'05qwu,Killian Tillie,
2199,Greg Whittington,,,2594920,Greg Whittington,,,,,'05qvy,Greg Whittington,
2198,Ty-Shon Alexander,,,4278555,Ty-Shon Alexander,,,,,'05qvw,Ty-Shon Alexander,
2197,Mamadi Diakite,6456,Mamadi Diakite,3947156,Mamadi Diakite,,,,,'05qvv,Mamadi Diakite,
2196,Xavier Sneed,6476,Xavier Sneed,4066303,Xavier Sneed,,,,,'05qvt,Xavier Sneed,
2195,Anthony Lamb,6496,Anthony Lamb,4066790,Anthony Lamb,2268636,Anthony Lamb,,,'05qvg,Anthony Lamb,
2194,Dwayne Sutton,,,,,,,,,'05qvh,Dwayne Sutton,
2192,Anthony Gill,6471,Anthony Gill,2581184,Anthony Gill,1904976,Anthony Gill,27720,Anthony Gill,'05qv9,Anthony Gill,1630264
2191,Facundo Campazzo,,,2968334,Facundo Campazzo,,,,,'05qv8,Facundo Campazzo,
2187,Marko Simonović,,,4683622,Marko Simonovic,,,,,'05qsm,Marko Simonovic,
2186,RJ Hampton,6416,R.J. Hampton,4590530,R.J. Hampton,3149251,R.J. Hampton,,,'05qt5,R.J. Hampton,
2185,Vít Krejčí,6429,Vit Krejci,4578893,Vit Krejci,26555945,Vit Krejci,,,'05qtk,Vit Krejci,1630249
2184,Théo Maledon,6426,Theo Maledon,4683027,Theo Maledon,3149253,Theo Maledon,,,'05qsr,Theo Maledon,
2180,Leandro Bolmaro,,,4683025,Leandro Bolmaro,,,,,'05qsw,Leandro Bolmaro,
2178,Romaro Gill,,,,,,,,,'05qu6,Romaro Gill,
2177,Nathan Knight,6462,Nathan Knight,4067325,Nathan Knight,,,,,'05qts,Nathan Knight,
2176,Rayshaun Hammonds,,,,,,,,,'05qt7,Rayshaun Hammonds,
2175,Myles Powell,,,,,,,,,'05qsv,Myles Powell,
2174,Trevelin Queen,6500,Trevelin Queen,4409222,Trevelin Queen,3041250,Trevelin Queen,27626,Trevelin Queen,'05qtg,Trevelin Queen,1630243
2173,Markus Howard,,,4065805,Markus Howard,,,,,'05qui,Markus Howard,
2171,Trent Forrest,6464,Trent Forrest,4065656,Trent Forrest,,,,,'05qu7,Trent Forrest,
2170,Zavier Simpson,6675,Zavier Simpson,4066377,Zavier Simpson,,,27726,Zavier Simpson,'05qtz,Zavier Simpson,
2169,Sean McDermott,,,3908903,Sean McDermott,,,,,'05qte,Sean McDermott,
2168,Ashton Hagans,,,4395722,Ashton Hagans,,,,,'05quf,Ashton Hagans,
2167,Lamar Stevens,6459,Lamar Stevens,4066405,Lamar Stevens,,,27860,Lamar Stevens,'05qsj,Lamar Stevens,1630205
2166,Devon Dotson,,,4397016,Devon Dotson,,,,,'05qsu,Devon Dotson,
2164,Zeke Nnaji,6414,Zeke Nnaji,4431690,Zeke Nnaji,3148158,Zeke Nnaji,27706,Zeke Nnaji,'05quh,Zeke Nnaji,1630192
2162,Jahmi'us Ramsey,,,4431688,Jahmi'us Ramsey,,,,,'05qtx,Jahmius Ramsey,
2160,CJ Elleby,,,4397166,CJ Elleby,,,,,'05quc,CJ Elleby,
2158,Cassius Winston,,,4066382,Cassius Winston,,,,,'05qua,Cassius Winston,
2150,Saben Lee,6430,Saben Lee,4278124,Saben Lee,,,27621,Saben Lee,'05qu4,Saben Lee,
2148,Jalen Harris,,,4066998,Jalen Harris,,,,,'05qso,Jalen Harris,
2139,Sam Merrill,6452,Sam Merrill,4066757,Sam Merrill,2268618,Sam Merrill,27691,Sam Merrill,'05qtb,Sam Merrill,1630241
2138,Elijah Hughes,,,4066446,Elijah Hughes,,,,,'05qta,Elijah Hughes,
2137,Skylar Mays,6442,Skylar Mays,4066269,Skylar Mays,2268207,Skylar Mays,,,'05qtu,Skylar Mays,
2134,Robert Woodard,,,,,,,,,'05qtw,Robert Woodard,
2132,Daniel Oturu,,,4397215,Daniel Oturu,,,,,'05que,Daniel Oturu,
2130,Grant Riller,,,3912295,Grant Riller,,,,,'05qtp,Grant Riller,
2129,Vernon Carey,6424,Vernon Carey Jr.,4431669,Vernon Carey Jr.,,,,,'05qtn,Vernon Carey,
2127,Tyler Bey,,,4278502,Tyler Bey,,,,,'05qss,Tyler Bey,
2124,Nico Mannion,,,4431672,Nico Mannion,,,,,'05qu3,Nico Mannion,
2123,Justinian Jessup,,,4066632,Justinian Jessup,,,,,'05qu2,Justinian Jessup,
2121,Cassius Stanley,,,4431686,Cassius Stanley,,,,,'05qt8,Cassius Stanley,
2116,Jontay Porter,,,4278103,Jontay Porter,,,,,'05gwp,Jontay Porter,
2115,Sir'Dominic Pointer,,,,,,,,,'03r86,SirDominic Pointer,
2114,Mychal Mulder,,,3936298,Mychal Mulder,,,,,'059ft,Mychal Mulder,
2113,Donta Hall,,,3907408,Donta Hall,,,,,'059qb,Donta Hall,
2112,Malik Newman,,,3907359,Malik Newman,,,,,'03llw,Malik Newman,
2111,Juan Toscano-Anderson,6329,Juan Toscano-Anderson,4401416,Juan Toscano-Anderson,3148292,Juan Toscano-Anderson,,,'059q7,Juan Toscano-Anderson,
2110,Jeremy Pargo,,,,,,,,,,,
2109,Eric Mika,,,3065284,Eric Mika,,,,,'059cg,Eric Mika,
2108,Marques Bolden,,,4065652,Marques Bolden,,,,,'059q2,Marques Bolden,
2107,Vic Law,,,,,,,,,'055sh,Vic Law,
2106,Vlatko Čančar,5862,Vlatko Cancar,4230557,Vlatko Cancar,2844695,Vlatko Cancar,,,'04exc,Vlatko Cancar,1628427
2104,Kyle Guy,,,4065730,Kyle Guy,,,,,'051pz,Kyle Guy,
2103,Justin James,,,3914058,Justin James,,,,,'051pk,Justin James,
2100,Moses Brown,6289,Moses Brown,4397126,Moses Brown,,,,,'0598b,Moses Brown,
2099,Jaylen Hoard,,,4395688,Jaylen Hoard,,,,,'0522u,Jaylen Hoard,
2098,Devon Hall,,,,,,,,,'04qst,Devon Hall,
2096,Kevin Hervey,,,,,,,,,'04qsx,Kevin Hervey,
2094,Jalen Lecque,,,4423887,Jalen Lecque,,,,,'0524h,Jalen Lecque,
2093,Jared Harper,,,4066248,Jared Harper,,,,,'059ij,Jared Harper,
2092,Tariq Owens,,,,,,,,,'059im,Tariq Owens,
2090,Ty Jerome,6212,Ty Jerome,4065733,Ty Jerome,2268642,Ty Jerome,17304,Ty Jerome,'051p4,Ty Jerome,1629660
2089,Josh Reaves,,,,,,,,,'055ok,Josh Reaves,
2087,Chris Silva,,,3923253,Chris Silva,,,,,'052c5,Chris Silva,
2085,KZ Okpala,6220,KZ Okpala,4278521,KZ Okpala,,,,,'051pc,KZ Okpala,
2083,Kyle Alexander,,,,,,,,,'052h3,Kyle Alexander,
2082,Stanton Kidd,,,,,,,,,'052ld,Stanton Kidd,
2081,Miye Oni,,,4066851,Miye Oni,,,,,'051q2,Miye Oni,
2080,Juwan Morgan,,,3934721,Juwan Morgan,,,,,'058a2,Juwan Morgan,
2079,Jarrell Brantley,6238,Jarrell Brantley,3912292,Jarrell Brantley,,,,,'051pu,Jarrell Brantley,
2078,Rayjon Tucker,,,3908819,Rayjon Tucker,,,,,'059qe,Rayjon Tucker,
2077,Justin Wright-Foreman,,,3911566,Justin Wright-Foreman,,,,,'051px,Justin Wright-Foreman,
2076,Nigel Williams-Goss,,,,,,,,,'04exi,Nigel Williams-Goss,
2075,Amir Coffey,6315,Amir Coffey,4066387,Amir Coffey,2268265,Amir Coffey,17215,Amir Coffey,'059g0,Amir Coffey,1629599
2073,Mfiondu Kabengele,6215,Mfiondu Kabengele,4065660,Mfiondu Kabengele,,,,,'051p7,Mfiondu Kabengele,
2072,Dewan Hernandez,,,4065672,Dewan Hernandez,,,,,'051q3,Dewan Hernandez,
2071,Shamorie Ponds,,,,,,,,,'059fz,Shamorie Ponds,
2068,Matt Thomas,,,3059311,Matt Thomas,,,,,'052q1,Matt Thomas,
2067,Quinndary Weatherspoon,,,3907358,Quinndary Weatherspoon,,,,,'051pt,Quinndary Weatherspoon,
2066,Luka Šamanić,6207,Luka Samanic,4423309,Luka Samanic,3118841,Luka Samanic,,,'051oz,Luka Samanic,
2064,Carsen Edwards,,,4066407,Carsen Edwards,,,,,'051pd,Carsen Edwards,
2063,Romeo Langford,6176,Romeo Langford,4397008,Romeo Langford,3042290,Romeo Langford,,,'051ou,Romeo Langford,
2062,Tremont Waters,,,4278080,Tremont Waters,,,,,'051pv,Tremont Waters,
2060,Vincent Poirier,,,4237215,Vincent Poirier,,,,,'052h2,Vincent Poirier,
2059,Javonte Green,6269,Javonte Green,2596112,Javonte Green,3127807,Javonte Green,120163,Javonte Green,'0558v,Javonte Green,1629750
2057,Zylan Cheatham,,,3137713,Zylan Cheatham,,,,,'0554x,Zylan Cheatham,
2056,Nicolò Melli,,,4341,Nicolo Melli,,,,,'055bw,Nicolo Melli,
2052,Charlie Brown,,,,,,,,,'059cd,Charlie Brown,
2051,Paul Watson,,,3058030,Paul Watson,,,,,'04xlm,Paul Watson,
2048,Bruno Fernando,6222,Bruno Fernando,4277952,Bruno Fernando,2892650,Bruno Fernando,17327,Bruno Fernando,'051pe,Bruno Fernando,
2047,William Howard,,,,,,,,,'052lc,William Howard,
2046,Chris Clemons,,,3906603,Chris Clemons,,,,,'0570u,Chris Clemons,
2045,Devontae Cacok,,,3946974,Devontae Cacok,,,,,'059cc,Devontae Cacok,
2044,Zach Norvell,,,4066649,Zach Norvell Jr.,,,,,'0522v,Zach Norvell,
2042,Marko Gudurić,,,4230554,Marko Guduric,,,,,'055si,Marko Guduric,
2038,Kelan Martin,,,3133596,Kelan Martin,,,,,'057a2,Kelan Martin,
2037,Jordan McLaughlin,6133,Jordan McLaughlin,3134916,Jordan McLaughlin,2153001,Jordan McLaughlin,15341,Jordan McLaughlin,'04xhz,Jordan McLaughlin,1629162
2034,Jarrett Culver,,,4277928,Jarrett Culver,,,,,'051om,Jarrett Culver,
2033,Jeremiah Martin,,,,,,,,,'052c4,Jeremiah Martin,
2031,Robert Franks,,,,,,,,,'059fu,Robert Franks,
2026,Sekou Doumbouya,,,4423314,Sekou Doumbouya,,,,,'051ov,Sekou Doumbouya,
2025,Jordan Bone,,,4066212,Jordan Bone,,,,,'051q1,Jordan Bone,
2024,Louis King,6335,Louis King,4397103,Louis King,,,,,'059qc,Louis King,
2023,Admiral Schofield,6230,Admiral Schofield,3918423,Admiral Schofield,,,17282,Admiral Schofield,'051pm,Admiral Schofield,
2022,Anžejs Pasečņiks,,,,,,,,,'04ewp,Anzejs Pasecniks,
2021,Garrison Mathews,6259,Garrison Mathews,3913180,Garrison Mathews,3126009,Garrison Mathews,17315,Garrison Mathews,'052fs,Garrison Mathews,1629726
2019,Justin Robinson,,,3945566,Justin Robinson,,,,,'056ap,Justin Robinson,
2018,Norvel Pelle,,,2608892,Norvel Pelle,,,,,'04vyd,Norvel Pelle,
2016,Marial Shayok,,,3138201,Marial Shayok,,,,,'051py,Marial Shayok,
2015,Alen Smailagić,,,4401415,Alen Smailagic,,,,,'051pj,Alen Smailagic,
2014,Eric Paschall,,,3133817,Eric Paschall,,,,,'051pl,Eric Paschall,
2013,Ky Bowman,,,4065635,Ky Bowman,,,,,'059fx,Ky Bowman,
2011,Brian Bowen,,,,,,,,,'059ce,Brian Bowen,
2008,Dean Wade,6256,Dean Wade,3912848,Dean Wade,2202735,Dean Wade,17274,Dean Wade,'0529c,Dean Wade,1629731
2006,Matt Mooney,,,3149036,Matt Mooney,,,,,'0590n,Matt Mooney,
2005,Dylan Windler,6214,Dylan Windler,3906786,Dylan Windler,,,,,'051p6,Dylan Windler,
2004,Levi Randolph,,,,,,,,,'03wp0,Levi Randolph,
2003,Tyler Cook,,,4066367,Tyler Cook,,,,,'057ot,Tyler Cook,
2002,Kenny Wooten,,,,,,,,,'059cn,Kenny Wooten,
2000,Ignas Brazdeikis,,,4397205,Ignas Brazdeikis,,,,,'051pr,Ignas Brazdeikis,
1996,Adam Mokoka,,,4349241,Adam Mokoka,,,,,'0524i,Adam Mokoka,
1995,Isaiah Briscoe,,,3936294,Isaiah Briscoe,,,,,'04l1o,Isaiah Briscoe,
1993,Troy Caupain,,,3074743,Troy Caupain,,,,,'04kjg,Troy Caupain,
1992,Melvin Frazier,,,3913546,Melvin Frazier Jr.,,,,,'04qsc,Melvin Frazier Jr.,
1991,Brandon Goodwin,,,3057198,Brandon Goodwin,,,,,'04w4b,Brandon Goodwin,
1990,DeVaughn Akoon-Purcell,,,3138256,DeVaughn Akoon-Purcell,,,,,'04uq3,DeVaughn Akoon-Purcell,
1989,Thomas Welsh,,,,,,,,,'04qsy,Thomas Welsh,
1985,Wenyen Gabriel,6092,Wenyen Gabriel,4066264,Wenyen Gabriel,2355020,Wenyen Gabriel,,,'04vu2,Wenyen Gabriel,
1984,Cody Demps,,,2994416,Cody Demps,,,,,'04z79,Cody Demps,
1981,Deonte Burton,6072,Deonte Burton,3059358,Deonte Burton,,,,,'04rvx,Deonte Burton,
1980,Tyler Davis,,,3947078,Tyler Davis,,,,,'04vxz,Tyler Davis,
1978,Richard Solomon,,,2531214,Richard Solomon,,,,,'03kub,Richard Solomon,
1977,Donte Grantham,,,3129674,Donte Grantham,,,,,'04vqv,Donte Grantham,
1976,George King,,,3064320,George King,,,,,'04qsz,George King,
1973,Élie Okobo,,,,,,,,,'04qs8,Elie Okobo,
1971,Daryl Macon,,,4066243,Daryl Macon,,,,,'04xgh,Daryl Macon,
1968,Ryan Broekhoff,,,2489693,Ryan Broekhoff,,,,,'04tk0,Ryan Broekhoff,
1966,Ray Spalding,,,,,,,,,'04qsw,Ray Spalding,
1965,Bonzie Colson,,,3138192,Bonzie Colson,,,,,'04xhu,Bonzie Colson,
1963,Kendrick Nunn,6114,Kendrick Nunn,3056247,Kendrick Nunn,2104256,Kendrick Nunn,,,'04xgj,Kendrick Nunn,
1962,Yante Maten,,,3136183,Yante Maten,,,,,'04xgl,Yante Maten,
1960,Emanuel Terry,,,4355392,Emanuel Terry,,,,,'04xk5,Emanuel Terry,
1958,Justin Bibbs,,,,,,,,,'04xif,Justin Bibbs,
1956,Ángel Delgado,,,3136479,Angel Delgado,,,,,'04xhx,Angel Delgado,
1955,Jerome Robinson,,,,,,,,,'04qrq,Jerome Robinson,
1954,Jordan Loyd,,,2595592,Jordan Loyd,,,,,'04uq4,Jordan Loyd,
1949,Brad Wanamaker,,,6507,Brad Wanamaker,,,,,,,
1948,Dairis Bertāns,,,,,,,,,'04yvw,Dairis Bertans,
1947,Trevon Bluiett,,,3136481,Trevon Bluiett,,,,,'04sax,Trevon Bluiett,
1946,Kenrich Williams,6076,Kenrich Williams,3133626,Kenrich Williams,2152923,Kenrich Williams,15309,Kenrich Williams,'04t8w,Kenrich Williams,1629026
1944,B.J. Johnson,,,3059280,BJ Johnson,,,,,'04w4k,BJ Johnson,
1943,Isaac Humphries,,,3926491,Isaac Humphries,,,,,'04xlp,Isaac Humphries,
1942,Omari Spellman,,,,,,,,,'04qs7,Omari Spellman,
1940,Jordan Sibert,,,2579279,Jordan Sibert,,,,,'03wox,Jordan Sibert,
1939,Jaylen Adams,,,3133874,Jaylen Adams,,,,,'04rvy,Jaylen Adams,
1938,Vincent Edwards,,,,,,,,,'04qss,Vincent Edwards,
1937,Michael Frazier,,,2991255,Michael Frazier,,,,,'03v03,Michael Frazier,
1936,Chris Chiozza,,,3137795,Chris Chiozza,,,,,'04xgm,Chris Chiozza,
1935,Trevon Duval,,,4277842,Trevon Duval,,,,,'049kg,Trevon Duval,
1933,Gary Clark,,,3132042,Gary Clark,,,,,'04ug6,Gary Clark,
1931,Jemerrio Jones,,,4067469,Jemerrio Jones,,,,,'04za3,Jemerrio Jones,
1930,Johnathan Williams,,,3064528,Johnathan Williams,,,,,'04xgk,Johnathan Williams,
1929,Scott Machado,,,,,,,,,'02wcx,Scott Machado,
1928,Isaac Bonga,,,4348697,Isaac Bonga,,,,,'04qsg,Isaac Bonga,
1927,Dusty Hannahs,,,3001309,Dusty Hannahs,,,,,'04z9c,Dusty Hannahs,
1923,Julian Washburn,,,2579492,Julian Washburn,,,,,'03xmk,Julian Washburn,
1922,Jared Terrell,,,3133843,Jared Terrell,,,,,'04xhw,Jared Terrell,
1919,Cameron Reynolds,,,3057240,Cameron Reynolds,,,,,'04xl8,Cameron Reynolds,
1918,Tahjere McCall,,,2992257,Tahjere McCall,,,,,'04ll1,Tahjere McCall,
1917,Džanan Musa,,,,,,,,,'04qs6,Dzanan Musa,
1916,Theo Pinson,6083,Theo Pinson,3138154,Theo Pinson,,,,,'04uq6,Theo Pinson,
1915,Rodions Kurucs,,,,,,,,,'04qsh,Rodions Kurucs,
1914,Mitch Creek,,,,,,,,,'04xjp,Mitch Creek,
1912,J.P. Macura,,,3136483,J.P. Macura,,,,,'04xhr,J.P. Macura,
1911,Joe Chealey,,,3058269,Joe Chealey,,,,,'04xhq,Joe Chealey,
1908,Keenan Evans,,,3133629,Keenan Evans,,,,,'04xie,Keenan Evans,
